Time Step,Time,water_output
11824,2013-05-17 00:00:00,9.847512688
11825,2013-05-18 00:00:00,14.454345691
11826,2013-05-19 00:00:00,15.945568908
11827,2013-05-20 00:00:00,16.073792912
11828,2013-05-21 00:00:00,15.952463754
11829,2013-05-22 00:00:00,14.689190279
11830,2013-05-23 00:00:00,13.662513664
11831,2013-05-24 00:00:00,12.349063955
11832,2013-05-25 00:00:00,11.248427035
11833,2013-05-26 00:00:00,11.061164008
11834,2013-05-27 00:00:00,10.898242260
11835,2013-05-28 00:00:00,10.221684293
11836,2013-05-29 00:00:00,11.537344687
11837,2013-05-30 00:00:00,11.647055249
11838,2013-05-31 00:00:00,10.765013830
11839,2013-06-01 00:00:00,9.768587677
11840,2013-06-02 00:00:00,9.414850562
11841,2013-06-03 00:00:00,9.804473948
11842,2013-06-04 00:00:00,9.450064644
11843,2013-06-05 00:00:00,9.310381576
11844,2013-06-06 00:00:00,9.382272059
11845,2013-06-07 00:00:00,9.871221953
11846,2013-06-08 00:00:00,10.493402483
11847,2013-06-09 00:00:00,11.020323980
11848,2013-06-10 00:00:00,11.717794747
11849,2013-06-11 00:00:00,12.683893344
11850,2013-06-12 00:00:00,12.951821695
11851,2013-06-13 00:00:00,13.271538095
11852,2013-06-14 00:00:00,13.161774643
11853,2013-06-15 00:00:00,12.202779725
11854,2013-06-16 00:00:00,11.937352779
11855,2013-06-17 00:00:00,12.247651673
11856,2013-06-18 00:00:00,12.670315147
11857,2013-06-19 00:00:00,13.205535305
11858,2013-06-20 00:00:00,12.537049055
11859,2013-06-21 00:00:00,11.604398721
11860,2013-06-22 00:00:00,11.133601041
11861,2013-06-23 00:00:00,10.711064637
11862,2013-06-24 00:00:00,10.790841144
11863,2013-06-25 00:00:00,11.163650875
11864,2013-06-26 00:00:00,11.326358333
11865,2013-06-27 00:00:00,11.936491801
11866,2013-06-28 00:00:00,13.056030847
11867,2013-06-29 00:00:00,14.248909328
11868,2013-06-30 00:00:00,15.193739924
11869,2013-07-01 00:00:00,15.885949037
11870,2013-07-02 00:00:00,16.590967509
11871,2013-07-03 00:00:00,15.323748999
11872,2013-07-04 00:00:00,13.048393323
11873,2013-07-05 00:00:00,11.608802069
11874,2013-07-06 00:00:00,11.258667852
11875,2013-07-07 00:00:00,9.598030050
11876,2013-07-08 00:00:00,8.169310763
11877,2013-07-09 00:00:00,6.951819350
11878,2013-07-10 00:00:00,5.996975751
11879,2013-07-11 00:00:00,5.725068994
11880,2013-07-12 00:00:00,5.504196741
11881,2013-07-13 00:00:00,5.279214418
11882,2013-07-14 00:00:00,5.419630390
11883,2013-07-15 00:00:00,5.221364603
11884,2013-07-16 00:00:00,4.984646304
11885,2013-07-17 00:00:00,4.758643286
11886,2013-07-18 00:00:00,4.627789978
11887,2013-07-19 00:00:00,4.417954764
11888,2013-07-20 00:00:00,4.217618788
11889,2013-07-21 00:00:00,4.026352489
11890,2013-07-22 00:00:00,3.843745713
11891,2013-07-23 00:00:00,3.669406844
11892,2013-07-24 00:00:00,3.502961960
11893,2013-07-25 00:00:00,3.344054037
11894,2013-07-26 00:00:00,3.192342188
11895,2013-07-27 00:00:00,3.117676082
11896,2013-07-28 00:00:00,3.523134643
11897,2013-07-29 00:00:00,3.460352376
11898,2013-07-30 00:00:00,3.303493727
11899,2013-07-31 00:00:00,3.153734771
11900,2013-08-01 00:00:00,3.010754496
11901,2013-08-02 00:00:00,2.896554011
11902,2013-08-03 00:00:00,2.806964403
11903,2013-08-04 00:00:00,2.723879240
11904,2013-08-05 00:00:00,2.639630414
11905,2013-08-06 00:00:00,2.557987380
11906,2013-08-07 00:00:00,2.478869543
11907,2013-08-08 00:00:00,2.402198798
11908,2013-08-09 00:00:00,2.352173104
11909,2013-08-10 00:00:00,2.313446460
11910,2013-08-11 00:00:00,2.281355809
11911,2013-08-12 00:00:00,2.210794109
11912,2013-08-13 00:00:00,2.278168664
11913,2013-08-14 00:00:00,2.194114985
11914,2013-08-15 00:00:00,2.126251620
11915,2013-08-16 00:00:00,2.060487249
11916,2013-08-17 00:00:00,1.996756952
11917,2013-08-18 00:00:00,1.934997816
11918,2013-08-19 00:00:00,1.875148872
11919,2013-08-20 00:00:00,1.817151040
11920,2013-08-21 00:00:00,1.797317448
11921,2013-08-22 00:00:00,1.741726920
11922,2013-08-23 00:00:00,1.721881207
11923,2013-08-24 00:00:00,2.604484575
11924,2013-08-25 00:00:00,3.274456374
11925,2013-08-26 00:00:00,3.109816880
11926,2013-08-27 00:00:00,2.953128164
11927,2013-08-28 00:00:00,2.804015350
11928,2013-08-29 00:00:00,2.662120975
11929,2013-08-30 00:00:00,2.527104186
11930,2013-08-31 00:00:00,2.398639980
11931,2013-09-01 00:00:00,2.276418469
11932,2013-09-02 00:00:00,2.206995296
11933,2013-09-03 00:00:00,3.332847777
11934,2013-09-04 00:00:00,3.220922537
11935,2013-09-05 00:00:00,3.063258398
11936,2013-09-06 00:00:00,2.913089302
11937,2013-09-07 00:00:00,2.874902505
11938,2013-09-08 00:00:00,2.938378858
11939,2013-09-09 00:00:00,3.370190103
11940,2013-09-10 00:00:00,3.218012968
11941,2013-09-11 00:00:00,3.062602533
11942,2013-09-12 00:00:00,6.807082481
11943,2013-09-13 00:00:00,11.484219619
11944,2013-09-14 00:00:00,11.272438740
11945,2013-09-15 00:00:00,16.645197418
11946,2013-09-16 00:00:00,15.803872442
11947,2013-09-17 00:00:00,13.490628260
11948,2013-09-18 00:00:00,13.738856862
11949,2013-09-19 00:00:00,12.415933657
11950,2013-09-20 00:00:00,10.520189397
11951,2013-09-21 00:00:00,8.906178493
11952,2013-09-22 00:00:00,7.532262362
11953,2013-09-23 00:00:00,6.362949274
11954,2013-09-24 00:00:00,5.579042199
11955,2013-09-25 00:00:00,5.361679000
11956,2013-09-26 00:00:00,9.154212046
11957,2013-09-27 00:00:00,9.725772268
11958,2013-09-28 00:00:00,8.241132671
11959,2013-09-29 00:00:00,7.531930110
11960,2013-09-30 00:00:00,6.374059222
11961,2013-10-01 00:00:00,5.643693984
11962,2013-10-02 00:00:00,5.383792054
11963,2013-10-03 00:00:00,5.368736942
11964,2013-10-04 00:00:00,5.121561703
11965,2013-10-05 00:00:00,4.885691295
11966,2013-10-06 00:00:00,4.660610953
11967,2013-10-07 00:00:00,4.692224241
11968,2013-10-08 00:00:00,4.689189356
11969,2013-10-09 00:00:00,4.473393683
11970,2013-10-10 00:00:00,4.385249559
11971,2013-10-11 00:00:00,5.370461100
11972,2013-10-12 00:00:00,5.124311982
11973,2013-10-13 00:00:00,5.124683969
11974,2013-10-14 00:00:00,5.513684321
11975,2013-10-15 00:00:00,5.261421235
11976,2013-10-16 00:00:00,5.020647625
11977,2013-10-17 00:00:00,4.790841786
11978,2013-10-18 00:00:00,4.588199585
11979,2013-10-19 00:00:00,4.378104521
11980,2013-10-20 00:00:00,4.271383169
11981,2013-10-21 00:00:00,4.169460875
11982,2013-10-22 00:00:00,3.978535905
11983,2013-10-23 00:00:00,3.796311703
11984,2013-10-24 00:00:00,3.622393036
11985,2013-10-25 00:00:00,3.456402589
11986,2013-10-26 00:00:00,3.297980148
11987,2013-10-27 00:00:00,3.146781831
11988,2013-10-28 00:00:00,3.002479342
11989,2013-10-29 00:00:00,3.839350671
11990,2013-10-30 00:00:00,3.663945564
11991,2013-10-31 00:00:00,3.496521656
11992,2013-11-01 00:00:00,3.336716779
11993,2013-11-02 00:00:00,3.184185171
11994,2013-11-03 00:00:00,3.222187949
11995,2013-11-04 00:00:00,3.074944887
11996,2013-11-05 00:00:00,2.934402639
11997,2013-11-06 00:00:00,2.822586503
11998,2013-11-07 00:00:00,2.735284688
11999,2013-11-08 00:00:00,2.687698296
12000,2013-11-09 00:00:00,2.646678336
12001,2013-11-10 00:00:00,2.638654065
12002,2013-11-11 00:00:00,2.691107357
12003,2013-11-12 00:00:00,2.796682973
12004,2013-11-13 00:00:00,2.949318487
12005,2013-11-14 00:00:00,2.924313088
12006,2013-11-15 00:00:00,2.787968769
12007,2013-11-16 00:00:00,2.670922864
12008,2013-11-17 00:00:00,2.588311963
12009,2013-11-18 00:00:00,2.508256195
12010,2013-11-19 00:00:00,2.451642838
12011,2013-11-20 00:00:00,2.375814208
12012,2013-11-21 00:00:00,2.302330936
12013,2013-11-22 00:00:00,2.231120481
12014,2013-11-23 00:00:00,2.162112546
12015,2013-11-24 00:00:00,2.095239007
12016,2013-11-25 00:00:00,2.030433848
12017,2013-11-26 00:00:00,1.967633095
12018,2013-11-27 00:00:00,1.906774751
12019,2013-11-28 00:00:00,1.889343070
12020,2013-11-29 00:00:00,1.869790750
12021,2013-11-30 00:00:00,1.811958643
12022,2013-12-01 00:00:00,1.755915267
12023,2013-12-02 00:00:00,1.701605296
12024,2013-12-03 00:00:00,1.648975119
12025,2013-12-04 00:00:00,1.597972777
12026,2013-12-05 00:00:00,1.548547924
12027,2013-12-06 00:00:00,1.500651768
12028,2013-12-07 00:00:00,1.454237027
12029,2013-12-08 00:00:00,1.409257881
12030,2013-12-09 00:00:00,1.365669927
12031,2013-12-10 00:00:00,1.323430137
12032,2013-12-11 00:00:00,1.282496811
12033,2013-12-12 00:00:00,1.242829542
12034,2013-12-13 00:00:00,1.204389170
12035,2013-12-14 00:00:00,1.167137749
12036,2013-12-15 00:00:00,1.131038503
12037,2013-12-16 00:00:00,1.096055797
12038,2013-12-17 00:00:00,1.062155097
12039,2013-12-18 00:00:00,1.029302935
12040,2013-12-19 00:00:00,1.987585849
12041,2013-12-20 00:00:00,1.870942860
12042,2013-12-21 00:00:00,1.760396464
12043,2013-12-22 00:00:00,1.655645812
12044,2013-12-23 00:00:00,1.556404424
12045,2013-12-24 00:00:00,1.462399519
12046,2013-12-25 00:00:00,1.386996141
12047,2013-12-26 00:00:00,1.344096737
12048,2013-12-27 00:00:00,1.302524199
12049,2013-12-28 00:00:00,1.262237488
12050,2013-12-29 00:00:00,1.223196834
12051,2013-12-30 00:00:00,1.185363697
12052,2013-12-31 00:00:00,1.148700728
12053,2014-01-01 00:00:00,1.113171734
12054,2014-01-02 00:00:00,1.078741642
12055,2014-01-03 00:00:00,1.045376464
12056,2014-01-04 00:00:00,1.013043261
12057,2014-01-05 00:00:00,0.981710115
12058,2014-01-06 00:00:00,0.951346095
12059,2014-01-07 00:00:00,0.921921225
12060,2014-01-08 00:00:00,0.893406458
12061,2014-01-09 00:00:00,0.865773645
12062,2014-01-10 00:00:00,0.838995507
12063,2014-01-11 00:00:00,0.813045610
12064,2014-01-12 00:00:00,0.787898336
12065,2014-01-13 00:00:00,0.763528860
12066,2014-01-14 00:00:00,0.739913125
12067,2014-01-15 00:00:00,0.717027818
12068,2014-01-16 00:00:00,0.694850347
12069,2014-01-17 00:00:00,0.673358819
12070,2014-01-18 00:00:00,0.652532019
12071,2014-01-19 00:00:00,0.632349385
12072,2014-01-20 00:00:00,0.612790995
12073,2014-01-21 00:00:00,0.593837540
12074,2014-01-22 00:00:00,0.575470310
12075,2014-01-23 00:00:00,0.557671174
12076,2014-01-24 00:00:00,0.540422560
12077,2014-01-25 00:00:00,0.523707440
12078,2014-01-26 00:00:00,0.507509315
12079,2014-01-27 00:00:00,0.491812193
12080,2014-01-28 00:00:00,0.476600579
12081,2014-01-29 00:00:00,0.461859456
12082,2014-01-30 00:00:00,0.447574272
12083,2014-01-31 00:00:00,0.433730924
12084,2014-02-01 00:00:00,0.420315747
12085,2014-02-02 00:00:00,0.407315498
12086,2014-02-03 00:00:00,0.394717343
12087,2014-02-04 00:00:00,0.382508846
12088,2014-02-05 00:00:00,0.370677954
12089,2014-02-06 00:00:00,0.359212988
12090,2014-02-07 00:00:00,0.348102630
12091,2014-02-08 00:00:00,0.337335913
12092,2014-02-09 00:00:00,0.326902207
12093,2014-02-10 00:00:00,0.316791213
12094,2014-02-11 00:00:00,0.306992949
12095,2014-02-12 00:00:00,0.297497742
12096,2014-02-13 00:00:00,0.288296220
12097,2014-02-14 00:00:00,0.279379298
12098,2014-02-15 00:00:00,0.270738174
12099,2014-02-16 00:00:00,0.376209447
12100,2014-02-17 00:00:00,0.357871321
12101,2014-02-18 00:00:00,0.346802461
12102,2014-02-19 00:00:00,0.336075957
12103,2014-02-20 00:00:00,0.325681222
12104,2014-02-21 00:00:00,0.315607992
12105,2014-02-22 00:00:00,0.305846325
12106,2014-02-23 00:00:00,0.296386583
12107,2014-02-24 00:00:00,0.287219429
12108,2014-02-25 00:00:00,0.298740379
12109,2014-02-26 00:00:00,0.292700861
12110,2014-02-27 00:00:00,0.319045199
12111,2014-02-28 00:00:00,0.309177219
12112,2014-03-01 00:00:00,0.299614454
12113,2014-03-02 00:00:00,0.290347463
12114,2014-03-03 00:00:00,0.281367096
12115,2014-03-04 00:00:00,1.347988142
12116,2014-03-05 00:00:00,1.249919117
12117,2014-03-06 00:00:00,1.157426724
12118,2014-03-07 00:00:00,2.527250043
12119,2014-03-08 00:00:00,2.379330193
12120,2014-03-09 00:00:00,2.239132326
12121,2014-03-10 00:00:00,2.236652283
12122,2014-03-11 00:00:00,3.464528644
12123,2014-03-12 00:00:00,3.278327836
12124,2014-03-13 00:00:00,3.101452197
12125,2014-03-14 00:00:00,2.933452424
12126,2014-03-15 00:00:00,2.773900365
12127,2014-03-16 00:00:00,2.622388045
12128,2014-03-17 00:00:00,2.569603236
12129,2014-03-18 00:00:00,2.428913639
12130,2014-03-19 00:00:00,2.295337105
12131,2014-03-20 00:00:00,2.168529044
12132,2014-03-21 00:00:00,2.048161141
12133,2014-03-22 00:00:00,1.933920606
12134,2014-03-23 00:00:00,1.825509444
12135,2014-03-24 00:00:00,1.722643776
12136,2014-03-25 00:00:00,1.627816186
12137,2014-03-26 00:00:00,1.704361717
12138,2014-03-27 00:00:00,1.640841588
12139,2014-03-28 00:00:00,1.590090815
12140,2014-03-29 00:00:00,1.540909749
12141,2014-03-30 00:00:00,1.544866700
12142,2014-03-31 00:00:00,1.497084403
12143,2014-04-01 00:00:00,1.450780000
12144,2014-04-02 00:00:00,1.405907778
12145,2014-04-03 00:00:00,1.362423442
12146,2014-04-04 00:00:00,1.320284065
12147,2014-04-05 00:00:00,1.279448046
12148,2014-04-06 00:00:00,1.239875074
12149,2014-04-07 00:00:00,1.201526084
12150,2014-04-08 00:00:00,1.230325195
12151,2014-04-09 00:00:00,1.378926480
12152,2014-04-10 00:00:00,1.611097402
12153,2014-04-11 00:00:00,1.749066967
12154,2014-04-12 00:00:00,1.935709869
12155,2014-04-13 00:00:00,2.010922009
12156,2014-04-14 00:00:00,1.898848685
12157,2014-04-15 00:00:00,1.792491894
12158,2014-04-16 00:00:00,1.767200886
12159,2014-04-17 00:00:00,1.668043472
12160,2014-04-18 00:00:00,1.702945636
12161,2014-04-19 00:00:00,2.429660612
12162,2014-04-20 00:00:00,2.534024010
12163,2014-04-21 00:00:00,2.636766040
12164,2014-04-22 00:00:00,2.848853344
12165,2014-04-23 00:00:00,3.838595035
12166,2014-04-24 00:00:00,3.649796503
12167,2014-04-25 00:00:00,3.497979681
12168,2014-04-26 00:00:00,4.862404003
12169,2014-04-27 00:00:00,4.628821963
12170,2014-04-28 00:00:00,4.406217596
12171,2014-04-29 00:00:00,4.194082049
12172,2014-04-30 00:00:00,3.991929846
12173,2014-05-01 00:00:00,3.871915530
12174,2014-05-02 00:00:00,3.971863465
12175,2014-05-03 00:00:00,4.138923809
12176,2014-05-04 00:00:00,4.422982955
12177,2014-05-05 00:00:00,4.627886741
12178,2014-05-06 00:00:00,4.734110833
12179,2014-05-07 00:00:00,5.283098350
12180,2014-05-08 00:00:00,8.011509392
12181,2014-05-09 00:00:00,7.452238913
12182,2014-05-10 00:00:00,19.786987066
12183,2014-05-11 00:00:00,18.610746036
12184,2014-05-12 00:00:00,15.982667864
12185,2014-05-13 00:00:00,13.553241710
12186,2014-05-14 00:00:00,11.688076196
12187,2014-05-15 00:00:00,10.584085215
12188,2014-05-16 00:00:00,10.222771287
12189,2014-05-17 00:00:00,10.260304209
12190,2014-05-18 00:00:00,10.231649634
12191,2014-05-19 00:00:00,9.869677371
12192,2014-05-20 00:00:00,9.267378324
12193,2014-05-21 00:00:00,9.041562158
12194,2014-05-22 00:00:00,9.050767996
12195,2014-05-23 00:00:00,9.359347008
12196,2014-05-24 00:00:00,9.733134278
12197,2014-05-25 00:00:00,11.861626081
12198,2014-05-26 00:00:00,11.536288173
12199,2014-05-27 00:00:00,11.606851391
12200,2014-05-28 00:00:00,11.933222710
12201,2014-05-29 00:00:00,12.320430943
12202,2014-05-30 00:00:00,11.965077623
12203,2014-05-31 00:00:00,12.021873343
12204,2014-06-01 00:00:00,12.094683940
12205,2014-06-02 00:00:00,11.560076763
12206,2014-06-03 00:00:00,11.676734725
12207,2014-06-04 00:00:00,11.814037837
12208,2014-06-05 00:00:00,11.683638711
12209,2014-06-06 00:00:00,11.540688283
12210,2014-06-07 00:00:00,11.635684486
12211,2014-06-08 00:00:00,11.502043471
12212,2014-06-09 00:00:00,11.162623646
12213,2014-06-10 00:00:00,11.098486989
12214,2014-06-11 00:00:00,11.355041719
12215,2014-06-12 00:00:00,11.314479901
12216,2014-06-13 00:00:00,11.704092828
12217,2014-06-14 00:00:00,11.517632717
12218,2014-06-15 00:00:00,10.451673390
12219,2014-06-16 00:00:00,9.944241837
12220,2014-06-17 00:00:00,13.391965865
12221,2014-06-18 00:00:00,16.098129577
12222,2014-06-19 00:00:00,14.383938028
12223,2014-06-20 00:00:00,13.446878863
12224,2014-06-21 00:00:00,13.384315802
12225,2014-06-22 00:00:00,13.510218124
12226,2014-06-23 00:00:00,13.546671851
12227,2014-06-24 00:00:00,13.593944187
12228,2014-06-25 00:00:00,13.946714299
12229,2014-06-26 00:00:00,14.261475905
12230,2014-06-27 00:00:00,15.568464972
12231,2014-06-28 00:00:00,21.324610582
12232,2014-06-29 00:00:00,19.624354270
12233,2014-06-30 00:00:00,18.593901401
12234,2014-07-01 00:00:00,17.562948159
12235,2014-07-02 00:00:00,16.929231983
12236,2014-07-03 00:00:00,16.766548038
12237,2014-07-04 00:00:00,17.032787183
12238,2014-07-05 00:00:00,17.188425110
12239,2014-07-06 00:00:00,17.485556288
12240,2014-07-07 00:00:00,17.772044382
12241,2014-07-08 00:00:00,17.957596336
12242,2014-07-09 00:00:00,18.011520651
12243,2014-07-10 00:00:00,18.231609559
12244,2014-07-11 00:00:00,18.664119539
12245,2014-07-12 00:00:00,18.170822625
12246,2014-07-13 00:00:00,18.025421585
12247,2014-07-14 00:00:00,18.131173224
12248,2014-07-15 00:00:00,18.431782215
12249,2014-07-16 00:00:00,18.423952393
12250,2014-07-17 00:00:00,18.039195012
12251,2014-07-18 00:00:00,17.768069746
12252,2014-07-19 00:00:00,17.798541744
12253,2014-07-20 00:00:00,17.809513407
12254,2014-07-21 00:00:00,17.764717150
12255,2014-07-22 00:00:00,17.668048994
12256,2014-07-23 00:00:00,17.738541349
12257,2014-07-24 00:00:00,18.159187588
12258,2014-07-25 00:00:00,18.054533927
12259,2014-07-26 00:00:00,17.839851582
12260,2014-07-27 00:00:00,16.619255952
12261,2014-07-28 00:00:00,14.160108696
12262,2014-07-29 00:00:00,12.681475615
12263,2014-07-30 00:00:00,21.501426440
12264,2014-07-31 00:00:00,20.691651897
12265,2014-08-01 00:00:00,17.632271599
12266,2014-08-02 00:00:00,15.024568660
12267,2014-08-03 00:00:00,12.801879519
12268,2014-08-04 00:00:00,11.105755174
12269,2014-08-05 00:00:00,14.194690300
12270,2014-08-06 00:00:00,17.258642592
12271,2014-08-07 00:00:00,15.535116052
12272,2014-08-08 00:00:00,13.590013949
12273,2014-08-09 00:00:00,12.784911834
12274,2014-08-10 00:00:00,11.525343175
12275,2014-08-11 00:00:00,9.820261539
12276,2014-08-12 00:00:00,8.366943492
12277,2014-08-13 00:00:00,9.471799489
12278,2014-08-14 00:00:00,12.950058835
12279,2014-08-15 00:00:00,11.159501807
12280,2014-08-16 00:00:00,9.917278922
12281,2014-08-17 00:00:00,8.450232481
12282,2014-08-18 00:00:00,7.424016325
12283,2014-08-19 00:00:00,6.436937495
12284,2014-08-20 00:00:00,6.015393105
12285,2014-08-21 00:00:00,12.051137631
12286,2014-08-22 00:00:00,13.567231057
12287,2014-08-23 00:00:00,25.184625261
12288,2014-08-24 00:00:00,23.902565579
12289,2014-08-25 00:00:00,21.239442730
12290,2014-08-26 00:00:00,22.386921112
12291,2014-08-27 00:00:00,20.254498819
12292,2014-08-28 00:00:00,17.670313175
12293,2014-08-29 00:00:00,15.060170098
12294,2014-08-30 00:00:00,12.835302761
12295,2014-08-31 00:00:00,11.459259213
12296,2014-09-01 00:00:00,11.213700609
12297,2014-09-02 00:00:00,9.556698437
12298,2014-09-03 00:00:00,8.144299768
12299,2014-09-04 00:00:00,6.940404262
12300,2014-09-05 00:00:00,6.309073853
12301,2014-09-06 00:00:00,5.888143067
12302,2014-09-07 00:00:00,5.622284295
12303,2014-09-08 00:00:00,5.372062774
12304,2014-09-09 00:00:00,5.452010444
12305,2014-09-10 00:00:00,5.688546621
12306,2014-09-11 00:00:00,5.470011874
12307,2014-09-12 00:00:00,5.248646388
12308,2014-09-13 00:00:00,5.111401737
12309,2014-09-14 00:00:00,4.880628305
12310,2014-09-15 00:00:00,4.660271521
12311,2014-09-16 00:00:00,4.449861276
12312,2014-09-17 00:00:00,4.248948673
12313,2014-09-18 00:00:00,4.057105073
12314,2014-09-19 00:00:00,4.407052910
12315,2014-09-20 00:00:00,4.437155608
12316,2014-09-21 00:00:00,4.236835002
12317,2014-09-22 00:00:00,4.374788803
12318,2014-09-23 00:00:00,4.423814565
12319,2014-09-24 00:00:00,4.224108454
12320,2014-09-25 00:00:00,4.033415944
12321,2014-09-26 00:00:00,3.851330269
12322,2014-09-27 00:00:00,4.230373329
12323,2014-09-28 00:00:00,23.196390157
12324,2014-09-29 00:00:00,28.658497264
12325,2014-09-30 00:00:00,26.510562437
12326,2014-10-01 00:00:00,32.222994477
12327,2014-10-02 00:00:00,28.033265811
12328,2014-10-03 00:00:00,24.596367572
12329,2014-10-04 00:00:00,20.965694020
12330,2014-10-05 00:00:00,18.245336325
12331,2014-10-06 00:00:00,15.644755710
12332,2014-10-07 00:00:00,13.366077829
12333,2014-10-08 00:00:00,11.392849486
12334,2014-10-09 00:00:00,9.710849076
12335,2014-10-10 00:00:00,8.277096833
12336,2014-10-11 00:00:00,7.069300596
12337,2014-10-12 00:00:00,7.337473154
12338,2014-10-13 00:00:00,7.431911675
12339,2014-10-14 00:00:00,6.334557680
12340,2014-10-15 00:00:00,5.902712676
12341,2014-10-16 00:00:00,5.636350441
12342,2014-10-17 00:00:00,5.382006998
12343,2014-10-18 00:00:00,5.139140064
12344,2014-10-19 00:00:00,4.907231823
12345,2014-10-20 00:00:00,4.685787819
12346,2014-10-21 00:00:00,4.482677411
12347,2014-10-22 00:00:00,4.417542836
12348,2014-10-23 00:00:00,4.218196009
12349,2014-10-24 00:00:00,4.080371635
12350,2014-10-25 00:00:00,3.896239264
12351,2014-10-26 00:00:00,4.111694541
12352,2014-10-27 00:00:00,4.236760849
12353,2014-10-28 00:00:00,4.045577383
12354,2014-10-29 00:00:00,3.863020433
12355,2014-10-30 00:00:00,3.852092159
12356,2014-10-31 00:00:00,3.721600053
12357,2014-11-01 00:00:00,3.641139969
12358,2014-11-02 00:00:00,3.599198813
12359,2014-11-03 00:00:00,3.436786214
12360,2014-11-04 00:00:00,3.281701913
12361,2014-11-05 00:00:00,3.133615260
12362,2014-11-06 00:00:00,3.081908335
12363,2014-11-07 00:00:00,3.029197390
12364,2014-11-08 00:00:00,2.922995398
12365,2014-11-09 00:00:00,2.832587964
12366,2014-11-10 00:00:00,2.949114355
12367,2014-11-11 00:00:00,2.822807420
12368,2014-11-12 00:00:00,2.735498773
12369,2014-11-13 00:00:00,2.650890557
12370,2014-11-14 00:00:00,2.568899251
12371,2014-11-15 00:00:00,2.489443912
12372,2014-11-16 00:00:00,2.412446105
12373,2014-11-17 00:00:00,2.337829819
12374,2014-11-18 00:00:00,2.265521394
12375,2014-11-19 00:00:00,2.195449448
12376,2014-11-20 00:00:00,2.127544808
12377,2014-11-21 00:00:00,2.061740440
12378,2014-11-22 00:00:00,1.997971382
12379,2014-11-23 00:00:00,1.936174684
12380,2014-11-24 00:00:00,1.876289340
12381,2014-11-25 00:00:00,1.818256233
12382,2014-11-26 00:00:00,1.762018074
12383,2014-11-27 00:00:00,1.728994946
12384,2014-11-28 00:00:00,1.754933071
12385,2014-11-29 00:00:00,1.881998242
12386,2014-11-30 00:00:00,1.886925614
12387,2014-12-01 00:00:00,1.810743533
12388,2014-12-02 00:00:00,1.754737740
12389,2014-12-03 00:00:00,1.700464190
12390,2014-12-04 00:00:00,1.647869306
12391,2014-12-05 00:00:00,1.640031228
12392,2014-12-06 00:00:00,1.706402919
12393,2014-12-07 00:00:00,1.674801280
12394,2014-12-08 00:00:00,1.649960647
12395,2014-12-09 00:00:00,1.625700976
12396,2014-12-10 00:00:00,1.634638141
12397,2014-12-11 00:00:00,1.673028270
12398,2014-12-12 00:00:00,1.725979853
12399,2014-12-13 00:00:00,1.832304836
12400,2014-12-14 00:00:00,1.750801959
12401,2014-12-15 00:00:00,1.696650142
12402,2014-12-16 00:00:00,1.644173225
12403,2014-12-17 00:00:00,1.593319405
12404,2014-12-18 00:00:00,1.544038480
12405,2014-12-19 00:00:00,1.496281800
12406,2014-12-20 00:00:00,1.450002220
12407,2014-12-21 00:00:00,1.405154055
12408,2014-12-22 00:00:00,1.361693032
12409,2014-12-23 00:00:00,1.319576246
12410,2014-12-24 00:00:00,1.278762120
12411,2014-12-25 00:00:00,1.239210364
12412,2014-12-26 00:00:00,1.200881932
12413,2014-12-27 00:00:00,1.163738988
12414,2014-12-28 00:00:00,1.127744866
12415,2014-12-29 00:00:00,1.092864031
12416,2014-12-30 00:00:00,1.059062051
12417,2014-12-31 00:00:00,1.026305557
12418,2015-01-01 00:00:00,0.994562212
12419,2015-01-02 00:00:00,0.963800679
12420,2015-01-03 00:00:00,0.933990593
12421,2015-01-04 00:00:00,0.905102524
12422,2015-01-05 00:00:00,0.877107955
12423,2015-01-06 00:00:00,0.849979250
12424,2015-01-07 00:00:00,0.866821029
12425,2015-01-08 00:00:00,0.899216827
12426,2015-01-09 00:00:00,0.879065820
12427,2015-01-10 00:00:00,0.851876559
12428,2015-01-11 00:00:00,0.825528254
12429,2015-01-12 00:00:00,0.799994895
12430,2015-01-13 00:00:00,0.775251276
12431,2015-01-14 00:00:00,0.751272970
12432,2015-01-15 00:00:00,0.728036306
12433,2015-01-16 00:00:00,0.705518346
12434,2015-01-17 00:00:00,0.683696860
12435,2015-01-18 00:00:00,0.662550307
12436,2015-01-19 00:00:00,1.280855864
12437,2015-01-20 00:00:00,1.191055266
12438,2015-01-21 00:00:00,1.106296209
12439,2015-01-22 00:00:00,1.026320617
12440,2015-01-23 00:00:00,0.966682287
12441,2015-01-24 00:00:00,0.936783073
12442,2015-01-25 00:00:00,0.907808633
12443,2015-01-26 00:00:00,0.914987700
12444,2015-01-27 00:00:00,1.101770896
12445,2015-01-28 00:00:00,1.801803844
12446,2015-01-29 00:00:00,1.692853838
12447,2015-01-30 00:00:00,1.589674654
12448,2015-01-31 00:00:00,1.491979481
12449,2015-02-01 00:00:00,1.399495266
12450,2015-02-02 00:00:00,1.316048168
12451,2015-02-03 00:00:00,1.275343165
12452,2015-02-04 00:00:00,8.157058974
12453,2015-02-05 00:00:00,6.759240691
12454,2015-02-06 00:00:00,6.014833441
12455,2015-02-07 00:00:00,5.590152451
12456,2015-02-08 00:00:00,5.077505027
12457,2015-02-09 00:00:00,4.687993906
12458,2015-02-10 00:00:00,8.910244846
